# ms,sample,dist,cppm,valid,dist_filt,dist_smooth,rx_fail
797587,1.0�864711,797588,1.06,-1.55,1,1.05,1.03,78
864851,797717,1.25,-1.65,1,1.30,1.08,78
864852,797718,1.27,-1.62,1,1.29,1.08,78
864853,797719,1.31,-1.62,1,1.31,1.08,78
864854,797720,1.27,-1.61,1,1.27,1.08,78
864855,797721,1.24,-1.62,1,1.27,1.08,78
864856,797722,1.23,-1.67,1,1.27,1.08,78
864857,797723,1.26,-1.62,1,1.26,1.08,78
864858,797724,1.24,-1.64,1,1.24,1.08,78
864859,797725,1.22,-1.64,1,1.24,1.08,78
864860,797726,1.22,-1.58,1,1.23,1.08,78
864861,797727,1.21,-1.68,1,1.22,1.08,78
864863,797728,1.19,-1.64,1,1.22,1.08,78
864864,797729,1.16,-1.53,1,1.21,1.08,78
864865,797730,1.17,-1.58,1,1.19,1.09,78
864866,797731,1.23,-1.59,1,1.19,1.09,78
864867,797732,1.14,-1.64,1,1.17,1.10,78
864868,797733,1.18,-1.48,1,1.17,1.10,78
864869,797734,1.19,-1.67,1,1.18,1.10,78
864870,797735,1.12,-1.64,1,1.18,1.11,78
864871,797736,1.12,-1.67,1,1.14,1.11,78
864872,797737,1.08,-1.71,1,1.12,1.11,78
864873,797738,1.15,-1.56,1,1.12,1.11,78
864874,797739,1.08,-1.62,1,1.12,1.11,78
864876,797740,1.05,-1.65,1,1.08,1.11,78
864877,797741,1.08,-1.73,1,1.08,1.11,78
864878,797742,1.06,-1.48,1,1.08,1.11,78
864879,797743,1.05,-1.55,1,1.06,1.10,78
864880,797744,1.07,-1.49,1,1.06,1.10,78
864881,797745,1.01,-1.70,1,1.06,1.10,78
864882,797746,1.03,-1.64,1,1.05,1.10,78
864883,797747,1.04,-1.62,1,1.04,1.09,78
864884,797748,1.01,-1.61,1,1.03,1.09,78
864885,797749,0.99,-1.58,1,1.01,1.09,78
864886,797750,1.03,-1.55,1,1.03,1.08,78
864888,797751,1.05,-1.64,1,1.03,1.08,78
864889,797752,1.04,-1.55,1,1.03,1.08,78
864890,797753,1.03,-1.58,1,1.03,1.08,78
864891,797754,1.03,-1.61,1,1.03,1.07,78
864892,797755,1.05,-1.65,1,1.04,1.07,78
864893,797756,1.09,-1.62,1,1.04,1.07,78
864894,797757,1.13,-1.70,1,1.05,1.07,78
864895,797758,1.05,-1.62,1,1.05,1.07,78
864896,797759,1.14,-1.68,1,1.09,1.07,78
864897,797760,1.17,-1.55,1,1.13,1.07,78
864898,797761,1.20,-1.61,1,1.14,1.08,78
864899,797762,1.14,-1.62,1,1.14,1.08,78
864901,797763,1.16,-1.59,1,1.16,1.08,78
864902,797764,1.20,-1.55,1,1.17,1.09,78
864903,797765,1.24,-1.58,1,1.20,1.09,78
864904,797766,1.22,-1.55,1,1.20,1.10,78
864905,797767,1.20,-1.40,1,1.20,1.10,78
864906,797768,1.25,-1.56,1,1.22,1.11,78
864907,797769,1.20,-1.40,1,1.22,1.12,78
864908,797770,1.25,-1.51,1,1.22,1.12,78
864909,797771,1.22,-1.65,1,1.22,1.13,78
864910,797772,1.21,-1.52,1,1.22,1.13,78
864911,797773,1.23,-1.53,1,1.22,1.13,78
864912,797774,1.29,-1.59,1,1.23,1.14,78
864914,797775,1.25,-1.61,1,1.23,1.14,78
864915,797776,1.21,-1.55,1,1.23,1.15,78
864916,797777,1.27,-1.65,1,1.25,1.15,78
864917,797778,1.24,-1.68,1,1.25,1.16,78
864918,797779,1.25,-1.48,1,1.25,1.16,78
864919,797780,1.23,-1.53,1,1.24,1.17,78
864920,797781,1.21,-1.58,1,1.24,1.17,78
864921,797782,1.25,-1.59,1,1.24,1.17,78
864922,797783,1.24,-1.73,1,1.24,1.18,78
864923,797784,1.23,-1.64,1,1.23,1.18,78
864924,797785,1.29,-1.58,1,1.24,1.18,78
864925,797786,1.26,-1.55,1,1.25,1.19,78
864927,797787,1.23,-1.68,1,1.24,1.19,78
864928,797788,1.37,-1.58,1,1.26,1.19,78
864929,797789,1.21,-1.62,1,1.26,1.19,78
864930,797790,1.23,-1.68,1,1.23,1.20,78
864931,797791,1.27,-1.62,1,1.23,1.20,78
864932,797792,1.24,-1.62,1,1.24,1.20,78
864933,797793,1.32,-1.52,1,1.24,1.20,78
864934,797794,1.28,-1.58,1,1.27,1.21,78
864935,797795,1.61,-1.55,0,1.27,1.21,78
864936,797796,1.29,-1.42,1,1.28,1.21,78
864937,797797,1.11,-1.64,1,1.28,1.21,78
864938,797798,1.12,-1.74,1,1.28,1.22,78
864940,797799,1.12,-1.70,1,1.12,1.21,78
864941,797800,1.13,-1.64,1,1.12,1.21,78
864942,797801,1.08,-1.53,1,1.12,1.20,78
864943,797802,0.96,-1.61,1,1.12,1.20,78
864944,797803,1.03,-1.65,1,1.08,1.19,78
864945,797804,1.01,-1.70,1,1.03,1.19,78
864946,797805,1.05,-1.59,1,1.03,1.19,78
864947,797806,0.98,-1.64,1,1.01,1.19,78
864948,797807,0.98,-1.52,1,1.01,1.19,78
864949,797808,0.96,-1.62,1,0.98,1.19,78
864950,797809,0.99,-1.64,1,0.98,1.19,78
864951,797810,0.96,-1.52,1,0.98,1.19,78
864953,797811,0.93,-1.53,1,0.96,1.19,78
864954,797812,0.98,-1.55,1,0.96,1.19,78
864955,797813,1.01,-1.61,1,0.98,1.19,78
864956,797814,0.98,-1.51,1,0.98,1.19,78
864957,797815,0.96,-1.48,1,0.98,1.19,78
864958,797816,0.97,-1.65,1,0.98,1.19,78
864959,797817,1.00,-1.56,1,0.98,1.19,78
864960,797818,0.98,-1.61,1,0.98,1.19,78
864961,797819,0.93,-1.61,1,0.97,1.19,78
864962,797820,1.00,-1.59,1,0.98,1.19,78
864963,797821,1.01,-1.65,1,1.00,1.19,78
864964,797822,0.98,-1.64,1,0.98,1.19,78
864966,797823,0.97,-1.70,1,0.98,1.19,78
864967,797824,1.02,-1.59,1,1.00,1.19,78
864968,797825,1.01,-1.52,1,1.01,1.19,78
864969,797826,0.98,-1.48,1,0.98,1.19,78
864970,797827,0.98,-1.64,1,0.98,1.19,78
864971,797828,1.00,-1.67,1,1.00,1.19,78
864972,797829,1.03,-1.58,1,1.00,1.19,78
864973,797830,0.98,-1.55,1,0.98,1.19,78
864974,797831,0.98,-1.61,1,0.98,1.19,78
864975,797832,1.02,-1.45,1,1.00,1.19,78
864976,797833,1.04,-1.64,1,1.02,1.19,78
864977,797834,0.98,-1.64,1,0.98,1.19,78
864979,797835,0.99,-1.42,1,0.99,1.19,78
864980,797836,1.03,-1.61,1,1.02,1.19,78
864981,797837,1.04,-1.61,1,1.03,1.19,78
864982,797838,1.02,-1.59,1,1.02,1.19,78
864983,797839,1.01,-1.58,1,1.02,1.19,78
864984,797840,1.03,-1.61,1,1.03,1.19,78
864985,797841,1.02,-1.53,1,1.02,1.19,78
864986,797842,1.08,-1.46,1,1.02,1.19,78
864987,797843,1.04,-1.53,1,1.03,1.19,78
864988,797844,1.03,-1.74,1,1.03,1.19,78
864989,797845,1.06,-1.58,1,1.04,1.19,78
864990,797846,1.01,-1.52,1,1.04,1.19,78
864992,797847,1.04,-1.53,1,1.04,1.19,78
864993,797848,1.04,-1.56,1,1.04,1.19,78
864994,797849,1.08,-1.49,1,1.04,1.19,78
864995,797850,1.07,-1.59,1,1.04,1.19,78
864996,797851,1.04,-1.62,1,1.04,1.19,78
864997,797852,1.08,-1.56,1,1.07,1.19,78
864998,797853,1.04,-1.56,1,1.07,1.19,78
864999,797854,1.03,-1.58,1,1.04,1.19,78
865000,797855,1.08,-1.64,1,1.04,1.19,78
865001,797856,1.09,-1.55,1,1.08,1.19,78
865002,797857,1.09,-1.64,1,1.08,1.18,78
865004,797858,1.06,-1.65,1,1.08,1.17,78
865005,797859,1.06,-1.58,1,1.08,1.17,78
865006,797860,1.08,-1.67,1,1.08,1.17,78
865007,797861,1.05,-1.74,1,1.06,1.16,78
865008,797862,1.15,-1.56,1,1.06,1.16,78
865009,797863,1.13,-1.64,1,1.08,1.15,78
865010,797864,1.10,-1.52,1,1.10,1.15,78
865011,797865,1.14,-1.64,1,1.13,1.15,78
865012,797866,1.14,-1.62,1,1.14,1.15,78
865013,797867,1.12,-1.61,1,1.13,1.15,78
865014,797868,1.17,-1.53,1,1.14,1.15,78
865015,797869,1.20,-1.55,1,1.14,1.14,78
865017,797870,1.20,-1.62,1,1.17,1.15,78
865018,797871,1.16,-1.64,1,1.17,1.15,78
865019,797872,1.11,-1.48,1,1.17,1.15,78
865020,797873,1.20,-1.51,1,1.20,1.15,78
865021,797874,1.18,-1.65,1,1.18,1.15,78
865022,797875,1.18,-1.52,1,1.18,1.15,78
865023,797876,1.17,-1.55,1,1.18,1.16,78
865024,797877,1.17,-1.71,1,1.18,1.16,78
865025,797878,1.15,-1.64,1,1.17,1.16,78
865026,797879,1.14,-1.55,1,1.17,1.16,78
865027,797880,1.15,-1.62,1,1.15,1.16,78
865028,797881,1.15,-1.55,1,1.15,1.16,78
865030,797882,1.14,-1.55,1,1.15,1.16,78
865031,797883,1.10,-1.71,1,1.14,1.16,78
865032,797884,1.11,-1.61,1,1.14,1.16,78
865033,797885,1.14,-1.56,1,1.14,1.16,78
865034,797886,1.09,-1.67,1,1.11,1.15,78
865035,797887,1.11,-1.49,1,1.11,1.15,78
865036,797888,1.09,-1.59,1,1.11,1.15,78
865037,797889,1.11,-1.53,1,1.11,1.15,78
865038,797890,1.10,-1.55,1,1.10,1.14,78
865039,797891,1.08,-1.55,1,1.10,1.14,78
865040,797892,1.10,-1.48,1,1.10,1.14,78
865041,797893,1.08,-1.62,1,1.10,1.14,78
865043,797894,1.08,-1.58,1,1.08,1.13,78
865044,797895,1.07,-1.48,1,1.08,1.13,78
865045,797896,1.08,-1.52,1,1.08,1.13,78
865046,797897,1.11,-1.58,1,1.08,1.13,78
865047,797898,1.08,-1.71,1,1.08,1.12,78
865048,797899,1.08,-1.52,1,1.08,1.12,78
865049,797900,1.10,-1.58,1,1.08,1.12,78
865050,797901,1.10,-1.58,1,1.10,1.12,78
865051,797902,1.09,-1.51,1,1.09,1.12,78
865052,797903,1.08,-1.55,1,1.09,1.12,78
865053,797904,1.10,-1.73,1,1.10,1.11,78
865054,797905,1.11,-1.61,1,1.10,1.11,78
865056,797906,1.07,-1.64,1,1.09,1.11,78
865057,797907,1.07,-1.65,1,1.08,1.11,78
865058,797908,1.12,-1.62,1,1.10,1.11,78
865059,797909,1.11,-1.68,1,1.11,1.11,78
865060,797910,1.08,-1.68,1,1.08,1.11,78
865061,797911,1.10,-1.56,1,1.10,1.11,78
865062,797912,1.13,-1.55,1,1.11,1.11,78
865063,797913,1.12,-1.56,1,1.11,1.11,78
865064,797914,1.12,-1.49,1,1.12,1.11,78
865065,797915,1.09,-1.59,1,1.12,1.11,78
865066,797916,1.13,-1.67,1,1.12,1.11,78
865067,797917,1.14,-1.58,1,1.12,1.11,78
865069,797918,1.07,-1.68,1,1.12,1.11,78
865070,797919,1.08,-1.70,1,1.09,1.11,78
865071,797920,1.12,-1.61,1,1.12,1.11,78
865072,797921,1.08,-1.62,1,1.08,1.11,78
865073,797922,1.08,-1.65,1,1.08,1.11,78
865074,797923,1.09,-1.53,1,1.08,1.10,78
865075,797924,1.14,-1.70,1,1.09,1.10,78
865076,797925,1.05,-1.70,1,1.08,1.10,78
865077,797926,1.06,-1.61,1,1.08,1.10,78
865078,797927,1.11,-1.71,1,1.09,1.10,78
865079,797928,1.13,-1.67,1,1.11,1.10,78
865080,797929,1.08,-1.64,1,1.08,1.10,78
865082,797930,1.07,-1.68,1,1.08,1.10,78
865083,797931,1.06,-1.74,1,1.08,1.10,78
865084,797932,1.12,-1.64,1,1.08,1.10,78
865085,797933,1.04,-1.67,1,1.07,1.10,78
865086,797934,1.05,-1.68,1,1.06,1.09,78
865087,797935,1.09,-1.59,1,1.06,1.09,78
865088,797936,1.05,-1.48,1,1.05,1.09,78
865089,797937,1.05,-1.68,1,1.05,1.09,78
865090,797938,1.08,-1.53,1,1.05,1.09,78
865091,797939,1.03,-1.73,1,1.05,1.08,78
865092,797940,1.06,-1.56,1,1.05,1.08,78
865094,797941,1.07,-1.62,1,1.06,1.08,78
865095,797942,1.04,-1.62,1,1.06,1.08,78
865096,797943,1.02,-1.53,1,1.04,1.08,78
865097,797944,1.04,-1.53,1,1.04,1.08,78
865098,797945,1.06,-1.56,1,1.04,1.07,78
865099,797946,1.07,-1.58,1,1.04,1.07,78
865100,797947,1.04,-1.68,1,1.04,1.07,78
865101,797948,1.05,-1.52,1,1.05,1.07,78
865102,797949,1.07,-1.55,1,1.06,1.07,78
865103,797950,1.08,-1.58,1,1.07,1.07,78
865104,797951,1.08,-1.49,1,1.07,1.07,78
865105,797952,1.07,-1.55,1,1.07,1.07,78
865107,797953,1.07,-1.62,1,1.07,1.07,78
865108,797954,1.06,-1.82,1,1.07,1.07,78
865109,797955,1.05,-1.77,1,1.07,1.07,78
865110,797956,1.08,-1.62,1,1.07,1.07,78
865111,797957,1.08,-1.68,1,1.07,1.07,78
865112,797958,1.07,-1.76,1,1.07,1.07,78
865113,797959,1.12,-1.59,1,1.08,1.07,78
865114,797960,1.11,-1.52,1,1.08,1.07,78
865115,797961,1.10,-1.55,1,1.10,1.07,78
865116,797962,1.11,-1.71,1,1.11,1.07,78
865117,797963,1.13,-1.61,1,1.11,1.08,78
865118,797964,1.13,-1.62,1,1.11,1.08,78
865120,797965,1.09,-1.58,1,1.11,1.08,78
865121,797966,1.14,-1.67,1,1.13,1.08,78
865122,797967,1.14,-1.55,1,1.13,1.08,78
865123,797968,1.14,-1.61,1,1.14,1.09,78
865124,797969,1.12,-1.62,1,1.14,1.09,78
865125,797970,1.13,-1.59,1,1.14,1.09,78
865126,797971,1.10,-1.74,1,1.13,1.09,78
865127,797972,1.12,-1.56,1,1.12,1.09,78
865128,797973,1.14,-1.59,1,1.12,1.09,78
865129,797974,1.14,-1.64,1,1.13,1.10,78
865130,797975,1.14,-1.58,1,1.14,1.10,78
865131,797976,1.11,-1.52,1,1.14,1.10,78
865133,797977,1.10,-1.51,1,1.14,1.10,78
865134,797978,1.14,-1.58,1,1.14,1.10,78
865135,797979,1.15,-1.58,1,1.14,1.11,78
865136,797980,1.10,-1.65,1,1.11,1.11,78
865137,797981,1.14,-1.59,1,1.14,1.11,78
865138,797982,1.18,-1.56,1,1.14,1.11,78
865139,797983,1.15,-1.52,1,1.15,1.11,78
865140,797984,1.14,-1.62,1,1.14,1.11,78
865141,797985,1.15,-1.64,1,1.15,1.11,78
865142,797986,1.17,-1.62,1,1.15,1.12,78
865143,797987,1.17,-1.61,1,1.15,1.12,78
865144,797988,1.19,-1.68,1,1.17,1.12,78
865146,797989,1.20,-1.52,1,1.17,1.12,78
865147,797990,1.21,-1.68,1,1.19,1.13,78
865148,797991,1.33,-1.67,1,1.20,1.13,78
865149,797992,1.19,-1.71,1,1.20,1.13,78
865150,797993,1.16,-1.79,1,1.20,1.14,78
865151,797994,1.26,-1.61,1,1.21,1.14,78
865152,797995,1.37,-1.59,1,1.26,1.15,78
865153,797996,1.21,-1.64,1,1.21,1.15,78
865154,797997,1.25,-1.62,1,1.25,1.16,78
865155,797998,1.37,-1.70,1,1.26,1.16,78
865156,797999,1.21,-1.68,1,1.25,1.16,78
865157,798000,1.50,-1.67,1,1.25,1.17,78
865159,798001,1.29,-1.59,1,1.29,1.17,78
865160,798002,1.47,-1.64,1,1.37,1.17,78
865161,798003,1.43,-1.71,1,1.43,1.17,78
865162,798004,1.45,-1.61,1,1.45,1.17,78
865163,798005,1.22,-1.64,1,1.43,1.17,78
865164,798006,1.48,-1.62,1,1.45,1.17,78
865165,798007,1.67,-1.65,1,1.45,1.17,78
865166,798008,1.20,-1.65,0,1.45,1.17,78
865167,798009,1.19,-1.62,0,1.45,1.17,78
865168,798010,1.36,-1.52,1,1.45,1.17,78
865169,798011,1.20,-1.64,1,1.36,1.17,78
865170,798012,1.66,-1.62,0,1.36,1.17,78
865172,798013,1.46,-1.59,1,1.46,1.17,78
865173,798014,1.20,-1.55,1,1.36,1.17,78
865174,798015,1.24,-1.46,1,1.24,1.18,78
865175,798016,1.37,-1.65,1,1.24,1.18,78
865176,798017,1.23,-1.59,1,1.24,1.18,78
865177,798018,1.27,-1.58,1,1.24,1.19,78
865178,798019,1.31,-1.76,1,1.27,1.19,78
865179,798020,1.41,-1.62,1,1.31,1.19,78
865180,798021,1.39,-1.49,1,1.31,1.19,78
865181,798022,1.20,-1.65,1,1.31,1.19,78
865182,798023,1.42,-1.58,1,1.39,1.19,78
865183,798024,1.29,-1.68,1,1.39,1.19,78
865185,798025,1.37,-1.68,1,1.37,1.19,78
865186,798026,1.51,-1.55,1,1.37,1.19,78
865187,798027,1.34,-1.70,1,1.37,1.19,78
865188,798028,1.30,-1.56,1,1.34,1.19,78
865189,798029,1.34,-1.56,1,1.34,1.19,78
865190,798030,1.29,-1.59,1,1.34,1.19,78
865191,798031,1.32,-1.61,1,1.32,1.19,78
865192,798032,1.26,-1.70,1,1.30,1.20,78
865193,798033,1.49,-1.53,1,1.32,1.20,78
865194,798034,1.29,-1.61,1,1.29,1.20,78
865195,798035,1.27,-1.65,1,1.29,1.21,78
865197,798036,1.40,-1.64,1,1.29,1.21,78
865198,798037,1.27,-1.62,1,1.29,1.21,78
865199,798038,1.26,-1.61,1,1.27,1.22,78
865200,798039,1.27,-1.56,1,1.27,1.22,78
865201,798040,1.29,-1.70,1,1.27,1.22,78
865202,798041,1.29,-1.65,1,1.27,1.22,78
865203,798042,1.35,-1.52,1,1.29,1.23,78
865204,798043,1.29,-1.62,1,1.29,1.23,78
865205,798044,1.25,-1.68,1,1.29,1.23,78
865206,798045,1.22,-1.70,1,1.29,1.24,78
865207,798046,1.28,-1.58,1,1.28,1.24,78
865208,798047,1.27,-1.64,1,1.27,1.24,78
865210,798048,1.22,-1.58,1,1.25,1.24,78
865211,798049,1.23,-1.68,1,1.23,1.24,78
865212,798050,1.29,-1.70,1,1.27,1.24,78
865213,798051,1.26,-1.61,1,1.26,1.24,78
865214,798052,1.25,-1.59,1,1.25,1.24,78
865215,798053,1.22,-1.70,1,1.25,1.24,78
865216,798054,1.28,-1.58,1,1.26,1.24,78
865217,798055,1.27,-1.70,1,1.26,1.24,78
865218,798056,1.26,-1.53,1,1.26,1.24,78
865219,798057,1.24,-1.61,1,1.26,1.24,78
865220,798058,1.26,-1.59,1,1.26,1.25,78
865221,798059,1.27,-1.64,1,1.26,1.25,78
865223,798060,1.23,-1.62,1,1.26,1.25,78
865224,798061,1.22,-1.64,1,1.24,1.25,78
865225,798062,1.25,-1.61,1,1.25,1.25,78
865226,798063,1.24,-1.59,1,1.24,1.25,78
865227,798064,1.24,-1.51,1,1.24,1.25,78
865228,798065,1.23,-1.64,1,1.24,1.25,78
865229,798066,1.25,-1.64,1,1.24,1.24,78
865230,798067,1.24,-1.64,1,1.24,1.24,78
865231,798068,1.23,-1.59,1,1.24,1.24,78
865232,798069,1.28,-1.59,1,1.24,1.24,78
865233,798070,1.26,-1.61,1,1.25,1.24,78
865234,798071,1.22,-1.65,1,1.24,1.24,78
865236,798072,1.21,-1.70,1,1.23,1.24,78
865237,798073,1.24,-1.56,1,1.24,1.24,78
865238,798074,1.25,-1.59,1,1.24,1.24,78
865239,798075,1.21,-1.70,1,1.22,1.24,78
865240,798076,1.23,-1.56,1,1.23,1.24,78
865241,798077,1.24,-1.68,1,1.24,1.24,78
865242,798078,1.21,-1.64,1,1.23,1.24,78
865243,798079,1.21,-1.59,1,1.21,1.24,78
865244,798080,1.20,-1.64,1,1.21,1.24,78
865245,798081,1.17,-1.68,1,1.21,1.24,78
865246,798082,1.25,-1.58,1,1.21,1.23,78
865248,798083,1.22,-1.58,1,1.21,1.23,78
865249,798084,1.21,-1.64,1,1.21,1.23,78
865250,798085,1.17,-1.64,1,1.21,1.23,78
865251,798086,1.21,-1.55,1,1.21,1.23,78
865252,798087,1.17,-1.64,1,1.21,1.23,78
865253,798088,1.19,-1.68,1,1.19,1.23,78
865254,798089,1.17,-1.58,1,1.17,1.22,78
865255,798090,1.14,-1.62,1,1.17,1.22,78
865256,798091,1.18,-1.59,1,1.17,1.22,78
865257,798092,1.15,-1.61,1,1.17,1.22,78
865258,798093,1.12,-1.68,1,1.15,1.21,78
865259,798094,1.12,-1.65,1,1.14,1.21,78
865261,798095,1.18,-1.61,1,1.15,1.21,78
865262,798096,1.12,-1.67,1,1.12,1.20,78
865263,798097,1.12,-1.53,1,1.12,1.20,78
865264,798098,1.11,-1.46,1,1.12,1.19,78
865265,798099,1.14,-1.58,1,1.12,1.19,78
865266,798100,1.10,-1.64,1,1.12,1.19,78
865267,798101,1.08,-1.52,1,1.11,1.18,78
