ms,sample,dist,rx_power,fp_power,clock_ppm,score,nlos,peak_fp,fp_conf,sts,iax,iay,iaz,rax,ray,raz,resp_acq_ms,init_acq_ms,resp_profile_opt,init_profile_opt,igx,igy,igz,rgx,rgy,rgz,valid,dist_filt,dist_smooth
337732,138541,0.82,-62.2,-64.2,-1.19,4,7,1.41,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,2,-4,1,1,0.84,0.85
337734,138542,0.83,-68.5,-70.3,-1.22,4,7,1.64,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,2,-4,1,1,0.83,0.85
337737,138543,0.83,-64.3,-66.7,-1.15,4,7,2.05,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,2,-4,1,1,0.83,0.85
337739,138544,0.82,-62.2,-64.1,-1.25,4,7,1.48,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,2,-4,1,1,0.83,0.85
337741,138545,0.80,-68.9,-70.6,-1.16,4,7,1.73,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,2,-4,1,1,0.82,0.85
337743,138546,0.86,-68.4,-70.4,-1.19,4,7,1.89,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,2,-4,1,1,0.83,0.84
337746,138547,0.82,-69.0,-71.0,-1.18,4,7,1.38,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,2,-4,1,1,0.82,0.84
337748,138548,0.80,-68.3,-70.1,-1.13,4,7,1.73,0,0,0,0,0,-4,-6,1033,1,1,35,35,0,0,0,3,-2,-2,1,0.82,0.84
337750,138549,0.84,-64.2,-66.3,-1.07,4,7,1.97,0,0,0,0,0,-4,-6,1033,1,1,35,35,0,0,0,3,-2,-2,1,0.82,0.84
337753,138550,0.84,-64.5,-66.5,-1.06,4,7,1.38,0,0,0,0,0,-4,-6,1033,1,1,35,35,0,0,0,3,-2,-2,1,0.84,0.84
337768,138551,0.86,-68.4,-70.3,-1.16,4,7,1.89,0,0,0,0,0,-4,-6,1033,1,1,35,35,0,0,0,3,-2,-2,1,0.84,0.84
337770,138552,0.85,-68.1,-70.1,-1.15,4,7,1.94,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,6,1,0.84,0.84
337772,138553,0.78,-64.7,-66.7,-1.37,4,7,1.27,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,6,1,0.84,0.84
337774,138554,0.81,-68.9,-70.7,-1.19,4,7,1.56,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,6,1,0.84,0.84
337777,138555,0.83,-68.2,-70.2,-1.12,4,7,1.88,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,6,1,0.83,0.84
337779,138556,0.91,-68.3,-70.3,-1.10,4,7,1.05,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,6,1,0.83,0.84
337781,138557,0.82,-64.0,-65.9,-1.25,4,7,1.72,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,6,1,0.82,0.84
337783,138558,0.84,-64.3,-66.4,-1.13,4,7,1.98,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,6,1,0.83,0.84
337786,138559,0.86,-64.0,-66.0,-1.07,4,7,1.19,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,6,1,0.84,0.84
337788,138560,0.78,-63.1,-64.8,-1.13,4,7,1.89,0,0,0,0,0,-5,-4,1034,1,1,35,35,0,0,0,4,1,2,1,0.84,0.84
337790,138561,0.84,-68.9,-71.0,-1.21,4,7,2.00,0,0,0,0,0,-5,-4,1034,1,1,35,35,0,0,0,4,1,2,1,0.84,0.84
337792,138562,0.84,-68.4,-70.1,-1.18,4,7,1.23,0,0,0,0,0,-5,-4,1034,1,1,35,35,0,0,0,4,1,2,1,0.84,0.84
337795,138563,0.88,-68.2,-70.0,-1.18,4,7,1.66,0,0,0,0,0,-5,-4,1034,1,1,35,35,0,0,0,4,1,2,1,0.84,0.84
337797,138564,0.84,-68.3,-70.6,-1.22,4,7,2.11,0,0,0,0,0,-5,-4,1034,1,1,35,35,0,0,0,4,1,2,1,0.84,0.84
337799,138565,0.87,-68.3,-70.3,-1.10,4,7,1.27,0,0,0,0,0,-5,-4,1034,1,1,35,35,0,0,0,4,1,2,1,0.84,0.84
337801,138566,0.86,-64.3,-66.2,-1.06,4,7,1.75,0,0,0,0,0,-5,-4,1034,1,1,35,35,0,0,0,4,1,2,1,0.86,0.84
337804,138567,0.81,-68.9,-70.9,-1.28,4,7,1.11,0,0,0,0,0,-5,-4,1034,1,1,35,35,0,0,0,4,1,2,1,0.86,0.84
337806,138568,0.84,-64.0,-66.0,-1.04,4,7,1.38,0,0,0,0,0,-5,-4,1034,1,1,35,35,0,0,0,4,1,2,1,0.84,0.84
337808,138569,0.83,-68.1,-70.1,-1.15,4,7,1.94,0,0,0,0,0,-5,-5,1035,1,1,35,35,0,0,0,2,1,0,1,0.84,0.84
337810,138570,0.86,-68.5,-70.5,-1.18,4,7,1.11,0,0,0,0,0,-5,-5,1035,1,1,35,35,0,0,0,2,1,0,1,0.84,0.84
337813,138571,0.83,-68.4,-70.1,-1.16,4,7,1.47,0,0,0,0,0,-5,-5,1035,1,1,35,35,0,0,0,2,1,0,1,0.83,0.84
337815,138572,0.85,-69.0,-70.9,-1.04,4,7,1.91,0,0,0,0,0,-5,-5,1035,1,1,35,35,0,0,0,2,1,0,1,0.84,0.84
337817,138573,0.84,-68.9,-70.9,-1.09,4,7,1.25,0,0,0,0,0,-5,-5,1035,1,1,35,35,0,0,0,2,1,0,1,0.84,0.84
337819,138574,0.80,-64.2,-65.9,-1.18,4,7,1.69,0,0,0,0,0,-5,-5,1035,1,1,35,35,0,0,0,2,1,0,1,0.84,0.84
337822,138575,0.86,-64.2,-66.3,-1.04,4,7,1.95,0,0,0,0,0,-5,-5,1035,1,1,35,35,0,0,0,2,1,0,1,0.84,0.84
337824,138576,0.83,-64.2,-66.0,-1.19,4,7,1.20,0,0,0,0,0,-5,-5,1035,1,1,35,35,0,0,0,2,1,0,1,0.84,0.84
337826,138577,0.80,-62.7,-64.8,-1.03,4,7,1.94,0,0,0,0,0,-5,-5,1035,1,1,35,35,0,0,0,2,4,-2,1,0.83,0.84
337828,138578,0.85,-69.0,-71.0,-1.03,4,7,2.00,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,2,4,-2,1,0.83,0.84
337831,138579,0.84,-64.2,-66.3,-1.18,4,7,1.30,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,2,4,-2,1,0.84,0.84
337833,138580,0.82,-69.0,-70.8,-1.12,4,7,1.70,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,2,4,-2,1,0.83,0.84
337835,138581,0.84,-68.2,-70.7,-1.21,4,7,2.02,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,2,4,-2,1,0.84,0.84
337837,138582,0.85,-69.0,-70.9,-1.01,4,7,1.31,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,2,4,-2,1,0.84,0.84
337840,138583,0.86,-68.2,-70.2,-1.12,4,7,1.67,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,2,4,-2,1,0.84,0.84
337842,138584,0.85,-68.9,-70.9,-1.12,4,7,1.95,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,2,4,-2,1,0.85,0.84
337844,138585,0.84,-64.0,-66.0,-1.15,4,7,1.30,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,2,4,-2,1,0.85,0.84
337846,138586,0.83,-68.7,-70.6,-1.09,4,7,1.63,0,0,0,0,0,-4,-5,1033,1,1,35,35,0,0,0,3,-1,-1,1,0.85,0.84
337849,138587,0.85,-68.3,-70.3,-1.24,4,7,1.92,0,0,0,0,0,-4,-5,1033,1,1,35,35,0,0,0,3,-1,-1,1,0.85,0.84
337851,138588,0.87,-68.5,-70.5,-1.03,4,7,2.22,0,0,0,0,0,-4,-5,1033,1,1,35,35,0,0,0,3,-1,-1,1,0.85,0.84
337853,138589,0.86,-64.0,-66.0,-1.01,4,7,1.58,0,0,0,0,0,-4,-5,1033,1,1,35,35,0,0,0,3,-1,-1,1,0.85,0.85
337856,138590,0.84,-64.2,-66.2,-1.10,4,7,1.88,0,0,0,0,0,-4,-5,1033,1,1,35,35,0,0,0,3,-1,-1,1,0.85,0.85
337858,138591,0.86,-64.9,-66.9,-1.00,4,7,1.16,0,0,0,0,0,-4,-5,1033,1,1,35,35,0,0,0,3,-1,-1,1,0.86,0.85
337860,138592,0.88,-64.5,-66.3,-1.03,4,7,1.20,0,0,0,0,0,-4,-5,1033,1,1,35,35,0,0,0,3,-1,-1,1,0.86,0.85
337862,138593,0.83,-68.5,-70.2,-1.18,4,7,1.73,0,0,0,0,0,-4,-5,1033,1,1,35,35,0,0,0,3,-1,-1,1,0.86,0.85
337865,138594,0.84,-68.2,-70.4,-1.13,4,7,2.02,0,0,0,0,0,-4,-5,1033,1,1,35,35,0,0,0,3,-1,-1,1,0.84,0.85
337867,138595,0.83,-64.0,-65.9,-1.27,4,7,1.41,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,2,0,1,0.84,0.85
337869,138596,0.81,-68.0,-69.9,-1.16,4,7,1.72,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,2,0,1,0.83,0.85
337872,138597,0.88,-68.4,-70.4,-1.10,4,7,1.97,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,2,0,1,0.83,0.85
337874,138598,0.87,-64.2,-66.0,-1.10,4,7,1.23,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,2,0,1,0.84,0.85
337876,138599,0.80,-69.0,-70.8,-1.25,4,7,1.81,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,2,0,1,0.83,0.85
337878,138600,0.85,-68.5,-70.5,-1.10,4,7,2.05,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,2,0,1,0.85,0.85
337881,138601,0.83,-63.9,-65.8,-1.28,4,7,1.38,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,2,0,1,0.85,0.85
337883,138602,0.87,-68.2,-70.2,-1.16,4,7,1.75,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,2,0,1,0.85,0.85
337885,138603,0.89,-64.2,-66.3,-0.89,4,7,1.95,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,3,2,0,1,0.85,0.85
337887,138604,0.81,-68.9,-70.6,-1.13,4,7,1.52,0,0,0,0,0,-4,-4,1035,1,1,35,35,0,0,0,2,0,0,1,0.85,0.85
337890,138605,0.88,-64.0,-66.2,-1.09,4,7,1.78,0,0,0,0,0,-4,-4,1035,1,1,35,35,0,0,0,2,0,0,1,0.87,0.85
337892,138606,0.88,-68.5,-70.4,-1.10,4,7,1.17,0,0,0,0,0,-4,-4,1035,1,1,35,35,0,0,0,2,0,0,1,0.88,0.85
337894,138607,0.83,-68.5,-70.4,-1.13,4,7,1.44,0,0,0,0,0,-4,-4,1035,1,1,35,35,0,0,0,2,0,0,1,0.88,0.85
337896,138608,0.79,-62.7,-65.2,-1.15,4,7,2.08,0,0,0,0,0,-4,-4,1035,1,1,35,35,0,0,0,2,0,0,1,0.83,0.85
337899,138609,0.84,-64.0,-66.0,-1.18,4,7,1.14,0,0,0,0,0,-4,-4,1035,1,1,35,35,0,0,0,2,0,0,1,0.84,0.85
337901,138610,0.85,-68.2,-70.2,-1.07,4,7,1.69,0,0,0,0,0,-4,-4,1035,1,1,35,35,0,0,0,2,0,0,1,0.84,0.85
337903,138611,0.86,-68.3,-70.2,-1.12,4,7,1.91,0,0,0,0,0,-4,-4,1035,1,1,35,35,0,0,0,2,0,0,1,0.84,0.85
337905,138612,0.80,-68.7,-70.9,-1.24,4,6,2.52,0,0,0,0,0,-4,-4,1035,1,1,35,35,0,0,0,2,0,0,1,0.84,0.85
337908,138613,0.83,-68.3,-70.2,-1.12,4,7,1.67,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,3,1,0.84,0.85
337910,138614,0.85,-68.2,-70.5,-1.18,4,7,2.09,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,3,1,0.85,0.85
337925,138615,0.81,-68.9,-70.8,-1.15,4,7,1.89,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,3,1,0.83,0.85
337927,138616,0.82,-68.9,-70.7,-1.10,4,7,1.73,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,1,3,-1,1,0.82,0.85
337929,138617,0.85,-64.3,-66.5,-1.12,4,7,2.00,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,1,3,-1,1,0.83,0.85
337932,138618,0.83,-64.0,-66.0,-1.22,4,7,1.52,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,1,3,-1,1,0.83,0.85
337934,138619,0.81,-64.5,-66.5,-1.22,4,7,1.78,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,1,3,-1,1,0.82,0.84
337936,138620,0.85,-68.2,-70.3,-1.06,4,7,1.94,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,1,3,-1,1,0.83,0.84
337938,138621,0.90,-64.3,-66.8,-1.19,4,7,0.98,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,1,3,-1,1,0.85,0.84
337941,138622,0.80,-64.0,-65.9,-1.24,4,7,1.75,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,1,3,-1,1,0.83,0.84
337943,138623,0.85,-68.3,-70.2,-1.13,4,7,1.91,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,1,3,-1,1,0.85,0.84
337945,138624,0.85,-64.3,-66.5,-1.01,4,7,1.28,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,1,3,-1,1,0.85,0.84
337947,138625,0.82,-68.3,-70.2,-1.15,4,7,1.64,0,0,0,0,0,-5,-6,1035,1,1,35,35,0,0,0,1,0,2,1,0.85,0.84
337950,138626,0.82,-64.5,-66.5,-1.19,4,7,1.97,0,0,0,0,0,-5,-6,1035,1,1,35,35,0,0,0,1,0,2,1,0.82,0.84
337952,138627,0.82,-68.4,-70.2,-1.13,4,7,1.22,0,0,0,0,0,-5,-6,1035,1,1,35,35,0,0,0,1,0,2,1,0.82,0.84
337954,138628,0.83,-64.0,-65.8,-1.13,4,7,1.70,0,0,0,0,0,-5,-6,1035,1,1,35,35,0,0,0,1,0,2,1,0.82,0.84
337957,138629,0.87,-68.4,-70.4,-1.18,4,7,1.88,0,0,0,0,0,-5,-6,1035,1,1,35,35,0,0,0,1,0,2,1,0.82,0.84
337959,138630,0.86,-64.5,-66.3,-0.98,4,7,1.39,0,0,0,0,0,-5,-6,1035,1,1,35,35,0,0,0,1,0,2,1,0.83,0.84
337961,138631,0.81,-64.5,-66.7,-1.12,4,7,1.91,0,0,0,0,0,-5,-6,1035,1,1,35,35,0,0,0,1,0,2,1,0.83,0.84
337963,138632,0.85,-68.7,-70.8,-1.07,4,7,2.08,0,0,0,0,0,-5,-6,1035,1,1,35,35,0,0,0,1,0,2,1,0.85,0.84
337966,138633,0.82,-63.9,-65.8,-1.21,4,7,1.36,0,0,0,0,0,-5,-5,1035,1,1,35,35,0,0,0,1,1,0,1,0.85,0.84
337968,138634,0.83,-68.4,-70.4,-1.21,4,7,1.81,0,0,0,0,0,-5,-5,1035,1,1,35,35,0,0,0,1,1,0,1,0.83,0.84
337970,138635,0.84,-64.3,-66.3,-1.22,4,7,1.11,0,0,0,0,0,-5,-5,1035,1,1,35,35,0,0,0,1,1,0,1,0.83,0.84
337972,138636,0.83,-68.3,-70.3,-1.15,4,7,1.42,0,0,0,0,0,-5,-5,1035,1,1,35,35,0,0,0,1,1,0,1,0.83,0.84
337975,138637,0.86,-64.2,-65.9,-1.12,4,7,1.70,0,0,0,0,0,-5,-5,1035,1,1,35,35,0,0,0,1,1,0,1,0.83,0.84
337977,138638,0.83,-64.5,-66.7,-1.31,4,7,2.17,0,0,0,0,0,-5,-5,1035,1,1,35,35,0,0,0,1,1,0,1,0.83,0.84
337979,138639,0.81,-69.0,-70.7,-1.15,4,7,1.66,0,0,0,0,0,-5,-5,1035,1,1,35,35,0,0,0,1,1,0,1,0.83,0.84
337981,138640,0.80,-64.5,-66.4,-1.16,4,7,1.97,0,0,0,0,0,-5,-5,1035,1,1,35,35,0,0,0,1,1,0,1,0.83,0.84
337984,138641,0.85,-68.4,-70.4,-1.04,4,7,1.13,0,0,0,0,0,-5,-5,1035,1,1,35,35,0,0,0,1,1,0,1,0.83,0.84
337986,138642,0.82,-63.9,-65.8,-1.16,4,7,1.77,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,1,1,3,1,0.82,0.84
337988,138643,0.82,-68.3,-70.4,-1.33,4,7,1.94,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,1,1,3,1,0.82,0.84
337990,138644,0.86,-64.2,-66.0,-1.21,4,7,1.17,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,1,1,3,1,0.82,0.83
337993,138645,0.81,-64.5,-66.5,-1.22,4,7,1.77,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,1,1,3,1,0.82,0.83
337995,138646,0.84,-69.0,-71.4,-1.10,4,7,2.02,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,1,1,3,1,0.82,0.83
337997,138647,0.83,-64.0,-65.9,-1.34,4,7,1.25,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,1,1,3,1,0.83,0.83
337999,138648,0.84,-68.2,-70.1,-1.16,4,7,1.77,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,1,1,3,1,0.84,0.83
338002,138649,0.87,-68.5,-70.4,-1.12,4,7,1.97,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,1,1,3,1,0.84,0.83
338004,138650,0.81,-64.5,-66.5,-1.13,4,7,1.63,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,1,1,3,1,0.84,0.83
338006,138651,0.84,-68.3,-70.2,-1.10,4,7,1.80,0,0,0,0,0,-7,-4,1032,1,1,35,35,0,0,0,1,3,0,1,0.84,0.83
338008,138652,0.83,-68.2,-70.4,-1.21,4,7,2.22,0,0,0,0,0,-7,-4,1032,1,1,35,35,0,0,0,1,3,0,1,0.84,0.83
338011,138653,0.83,-68.3,-70.3,-1.15,4,7,1.52,0,0,0,0,0,-7,-4,1032,1,1,35,35,0,0,0,1,3,0,1,0.83,0.83
338013,138654,0.83,-68.4,-70.1,-1.16,4,7,1.80,0,0,0,0,0,-7,-4,1032,1,1,35,35,0,0,0,1,3,0,1,0.83,0.83
338015,138655,0.79,-64.7,-66.8,-1.13,4,6,2.39,0,0,0,0,0,-7,-4,1032,1,1,35,35,0,0,0,1,3,0,1,0.83,0.83
338017,138656,0.80,-64.2,-66.2,-1.15,4,7,1.63,0,0,0,0,0,-7,-4,1032,1,1,35,35,0,0,0,1,3,0,1,0.83,0.83
338020,138657,0.82,-68.1,-70.1,-1.33,4,7,1.95,0,0,0,0,0,-7,-4,1032,1,1,35,35,0,0,0,1,3,0,1,0.82,0.83
338022,138658,0.86,-68.5,-70.4,-1.10,4,7,1.16,0,0,0,0,0,-7,-4,1032,1,1,35,35,0,0,0,1,3,0,1,0.82,0.83
