ms,sample,dist,rx_power,fp_power,clock_ppm,score,nlos,peak_fp,fp_conf,sts,iax,iay,iaz,rax,ray,raz,resp_acq_ms,init_acq_ms,resp_profile_opt,init_profile_opt,igx,igy,igz,rgx,rgy,rgz,valid,dist_filt,dist_smooth
405655,166128,0.83,-64.2,-66.0,-1.03,4,7,1.91,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,5,-2,-2,1,0.83,0.82
405657,166129,0.86,-63.5,-65.7,-1.15,4,7,2.16,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,5,-2,-2,1,0.83,0.82
405659,166130,0.82,-68.3,-70.2,-1.04,4,7,1.64,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,5,-2,-2,1,0.83,0.82
405661,166131,0.81,-63.5,-65.4,-1.22,4,7,1.88,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,5,-2,-2,1,0.82,0.82
405664,166132,0.87,-63.6,-65.8,-1.12,4,7,1.91,0,0,0,0,0,-6,-5,1034,1,1,35,35,0,0,0,5,-2,0,1,0.83,0.82
405666,166133,0.82,-68.3,-70.2,-1.15,4,7,1.38,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,2,4,0,1,0.82,0.82
405668,166134,0.84,-63.5,-65.5,-1.07,4,7,1.67,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,2,4,0,1,0.82,0.82
405684,166135,0.82,-63.9,-65.8,-1.12,4,7,1.31,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,2,4,0,1,0.82,0.82
405686,166136,0.83,-61.5,-63.7,-1.30,4,7,2.02,0,0,0,0,0,-5,-6,1035,1,1,35,35,0,0,0,0,-2,3,1,0.83,0.82
405688,166137,0.80,-67.9,-69.8,-1.24,4,7,1.56,0,0,0,0,0,-5,-6,1035,1,1,35,35,0,0,0,0,-2,3,1,0.82,0.82
405690,166138,0.81,-63.5,-65.7,-1.22,4,7,1.81,0,0,0,0,0,-5,-6,1035,1,1,35,35,0,0,0,0,-2,3,1,0.82,0.82
405692,166139,0.88,-63.5,-65.7,-1.10,4,7,2.05,0,0,0,0,0,-5,-6,1035,1,1,35,35,0,0,0,0,-2,3,1,0.82,0.82
405695,166140,0.83,-67.8,-69.8,-1.19,4,7,1.33,0,0,0,0,0,-5,-6,1035,1,1,35,35,0,0,0,0,-2,3,1,0.83,0.82
405697,166141,0.77,-61.5,-64.6,-1.13,4,7,2.02,0,0,0,0,0,-5,-6,1035,1,1,35,35,0,0,0,0,-2,3,1,0.81,0.82
405699,166142,0.87,-68.0,-70.2,-1.22,4,7,1.95,0,0,0,0,0,-5,-6,1035,1,1,35,35,0,0,0,0,-2,3,1,0.83,0.82
405702,166143,0.88,-63.5,-65.4,-1.03,4,7,1.19,0,0,0,0,0,-5,-6,1035,1,1,35,35,0,0,0,0,-2,3,1,0.87,0.82
405704,166144,0.82,-61.5,-63.7,-1.03,4,7,1.83,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,1,1,0.83,0.82
405706,166145,0.83,-68.1,-70.1,-1.15,4,7,1.92,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,1,1,0.83,0.82
405708,166146,0.85,-63.7,-66.3,-1.28,4,7,0.98,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,1,1,0.85,0.83
405711,166147,0.80,-67.9,-69.8,-1.21,4,7,1.75,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,1,1,0.83,0.83
405713,166148,0.78,-68.2,-70.3,-1.30,4,7,1.94,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,1,1,0.82,0.83
405715,166149,0.83,-63.7,-65.9,-1.12,4,6,2.38,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,1,1,0.83,0.83
405717,166150,0.80,-63.5,-65.4,-1.21,4,7,1.78,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,1,1,0.80,0.82
405720,166151,0.86,-63.6,-65.8,-1.13,4,7,1.89,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,1,1,0.80,0.82
405722,166152,0.78,-63.9,-66.0,-1.21,4,6,2.44,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,1,1,0.80,0.82
405724,166153,0.81,-63.5,-65.3,-1.18,4,7,1.72,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,3,-1,-3,1,0.81,0.82
405726,166154,0.88,-68.1,-70.1,-1.10,4,7,1.92,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,3,-1,-3,1,0.81,0.82
405729,166155,0.84,-61.5,-63.6,-1.25,4,7,1.27,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,3,-1,-3,1,0.84,0.82
405731,166156,0.80,-68.3,-70.1,-1.12,4,7,1.64,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,3,-1,-3,1,0.81,0.82
405733,166157,0.82,-63.5,-65.6,-1.18,4,7,1.84,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,3,-1,-3,1,0.82,0.82
405736,166158,0.84,-64.0,-66.0,-1.21,4,7,1.92,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,3,-1,-3,1,0.84,0.82
405738,166159,0.84,-67.8,-69.7,-1.21,4,7,1.38,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,3,-1,-3,1,0.84,0.82
405740,166160,0.83,-63.7,-65.6,-1.19,4,7,1.52,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,3,-1,-3,1,0.83,0.82
405742,166161,0.82,-68.3,-70.3,-1.07,4,7,1.94,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,3,-1,-3,1,0.83,0.82
405745,166162,0.83,-63.6,-65.5,-1.25,4,7,2.25,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,6,0,0,1,0.83,0.82
405747,166163,0.83,-68.3,-70.1,-1.22,4,7,1.50,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,6,0,0,1,0.83,0.82
405749,166164,0.79,-63.5,-65.4,-1.25,4,7,1.89,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,6,0,0,1,0.83,0.82
405752,166165,0.91,-63.5,-65.9,-1.07,4,7,0.98,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,6,0,0,1,0.83,0.82
405754,166166,0.79,-63.9,-65.8,-1.21,4,7,1.67,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,6,0,0,1,0.83,0.82
405756,166167,0.82,-63.7,-65.5,-1.24,4,7,1.81,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,6,0,0,1,0.82,0.82
405758,166168,0.84,-63.7,-65.9,-1.16,4,7,1.06,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,6,0,0,1,0.82,0.82
405761,166169,0.78,-63.5,-65.2,-1.27,4,7,1.67,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,6,0,0,1,0.82,0.82
405763,166170,0.82,-64.2,-66.2,-1.03,4,7,1.91,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,6,0,0,1,0.82,0.82
405765,166171,0.78,-68.3,-70.3,-1.28,4,7,2.28,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,2,2,0,1,0.82,0.82
405767,166172,0.78,-61.5,-63.4,-1.31,4,7,1.72,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,2,2,0,1,0.78,0.82
405770,166173,0.80,-63.5,-65.7,-1.18,4,7,1.95,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,2,2,0,1,0.78,0.82
405772,166174,0.86,-63.6,-65.6,-1.16,4,7,1.14,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,2,2,0,1,0.80,0.82
405774,166175,0.82,-63.9,-65.6,-0.92,4,7,1.66,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,2,2,0,1,0.80,0.82
405776,166176,0.79,-64.2,-66.1,-1.13,4,7,1.97,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,2,2,0,1,0.80,0.82
405779,166177,0.89,-63.7,-65.8,-1.15,4,7,1.94,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,2,2,0,1,0.82,0.82
405781,166178,0.81,-63.6,-65.6,-1.21,4,7,1.64,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,2,2,0,1,0.82,0.82
405783,166179,0.86,-63.5,-65.5,-1.19,4,7,1.91,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,2,2,-2,1,0.82,0.82
405785,166180,0.85,-68.3,-70.3,-1.07,4,7,1.25,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,-1,-2,1,0.85,0.82
405788,166181,0.80,-63.9,-65.7,-1.16,4,7,1.63,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,-1,-2,1,0.85,0.82
405790,166182,0.82,-61.5,-63.3,-1.25,4,7,1.83,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,-1,-2,1,0.82,0.82
405792,166183,0.83,-68.3,-70.5,-1.12,4,7,1.16,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,-1,-2,1,0.83,0.82
405794,166184,0.86,-63.6,-65.7,-1.16,4,7,1.23,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,-1,-2,1,0.83,0.82
405797,166185,0.82,-64.3,-66.0,-1.06,4,7,1.73,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,-1,-2,1,0.82,0.82
405799,166186,0.85,-63.6,-65.4,-1.24,4,7,1.91,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,-1,-2,1,0.83,0.82
405801,166187,0.83,-63.7,-65.9,-1.19,4,7,2.27,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,-1,-2,1,0.83,0.82
405804,166188,0.79,-61.5,-63.6,-1.09,4,7,1.77,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,6,2,1,1,0.83,0.82
405806,166189,0.79,-67.8,-69.8,-1.19,4,7,1.92,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,6,2,1,1,0.82,0.82
405808,166190,0.89,-63.5,-65.7,-1.12,4,7,2.03,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,6,2,1,1,0.83,0.82
405810,166191,0.80,-63.9,-65.7,-1.19,4,7,1.63,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,6,2,1,1,0.80,0.82
405813,166192,0.81,-68.3,-70.3,-1.04,4,7,1.89,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,6,2,1,1,0.80,0.82
405815,166193,0.84,-68.3,-70.4,-1.19,4,7,2.16,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,6,2,1,1,0.81,0.82
405817,166194,0.81,-67.9,-69.7,-1.18,4,7,1.67,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,6,2,1,1,0.81,0.82
405819,166195,0.87,-67.8,-69.8,-0.98,4,7,1.84,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,6,2,1,1,0.81,0.82
405822,166196,0.85,-68.2,-70.2,-1.18,4,7,1.20,0,0,0,0,0,-6,-5,1033,1,1,35,35,0,0,0,6,2,1,1,0.84,0.82
405824,166197,0.81,-63.9,-65.7,-1.15,4,7,1.58,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,3,4,0,1,0.84,0.82
405826,166198,0.82,-68.2,-70.1,-1.15,4,7,1.84,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,3,4,0,1,0.82,0.82
405842,166199,0.83,-68.2,-70.0,-1.19,4,7,1.50,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,3,4,0,1,0.83,0.82
405843,166200,0.83,-67.8,-69.8,-1.18,4,7,1.42,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,6,-3,2,1,0.83,0.82
405846,166201,0.81,-68.1,-70.0,-1.13,4,7,1.80,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,6,-3,2,1,0.82,0.82
405848,166202,0.83,-64.0,-65.9,-1.18,4,7,1.03,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,6,-3,2,1,0.83,0.82
405850,166203,0.83,-63.5,-65.3,-1.22,4,7,1.33,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,6,-3,2,1,0.83,0.82
405852,166204,0.80,-61.9,-63.6,-1.22,4,7,1.92,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,6,-3,2,1,0.83,0.82
405855,166205,0.88,-68.0,-70.0,-1.16,4,7,1.94,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,6,-3,2,1,0.83,0.82
405857,166206,0.86,-63.6,-65.5,-1.19,4,7,1.16,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,6,-3,2,1,0.83,0.82
405859,166207,0.81,-63.5,-65.3,-1.27,4,7,1.64,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,6,-3,2,1,0.83,0.82
405862,166208,0.78,-67.8,-69.9,-1.25,4,7,1.95,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,6,-3,2,1,0.81,0.82
405864,166209,0.78,-61.5,-63.5,-1.31,4,7,1.41,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,4,1,2,1,0.81,0.82
405866,166210,0.81,-63.6,-65.4,-1.30,4,7,1.53,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,4,1,2,1,0.81,0.82
405868,166211,0.86,-67.9,-69.9,-1.15,4,7,1.86,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,4,1,2,1,0.81,0.82
405871,166212,0.84,-63.7,-65.5,-1.34,4,7,1.14,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,4,1,2,1,0.81,0.82
405873,166213,0.81,-62.2,-63.7,-1.16,4,7,1.67,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,4,1,2,1,0.81,0.82
405875,166214,0.79,-61.5,-64.1,-1.22,4,7,2.03,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,4,1,2,1,0.81,0.82
405877,166215,0.82,-63.7,-65.3,-1.27,4,7,1.23,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,4,1,2,1,0.82,0.82
405880,166216,0.79,-61.5,-63.5,-1.22,4,7,1.70,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,4,1,2,1,0.81,0.82
405882,166217,0.81,-64.3,-66.3,-1.16,4,7,1.92,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,4,1,2,1,0.81,0.82
405884,166218,0.88,-63.5,-65.9,-1.19,4,7,1.98,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,2,1,0,1,0.81,0.82
405886,166219,0.84,-63.6,-65.5,-1.12,4,7,1.66,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,2,1,0,1,0.82,0.82
405889,166220,0.83,-63.7,-65.5,-1.31,4,7,1.91,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,2,1,0,1,0.83,0.82
405891,166221,0.83,-68.3,-70.3,-1.09,4,7,1.25,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,2,1,0,1,0.83,0.82
405893,166222,0.83,-63.7,-65.6,-1.13,4,7,1.48,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,2,1,0,1,0.83,0.82
405895,166223,0.82,-63.5,-65.4,-1.12,4,7,1.91,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,2,1,0,1,0.83,0.82
405898,166224,0.88,-63.5,-65.6,-1.22,4,7,1.02,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,2,1,0,1,0.83,0.82
405900,166225,0.81,-63.9,-65.7,-1.10,4,7,1.70,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,2,1,0,1,0.83,0.82
405902,166226,0.81,-61.5,-63.9,-1.21,4,7,2.03,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,2,1,0,1,0.82,0.82
405904,166227,0.81,-61.5,-63.8,-1.30,4,7,1.25,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,4,-1,4,1,0.81,0.82
405907,166228,0.81,-67.9,-69.7,-1.15,4,7,1.77,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,4,-1,4,1,0.81,0.82
405909,166229,0.82,-63.6,-65.5,-1.34,4,7,1.98,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,4,-1,4,1,0.81,0.82
405911,166230,0.82,-61.5,-63.8,-1.34,4,7,1.33,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,4,-1,4,1,0.81,0.82
405914,166231,0.83,-63.9,-65.5,-1.28,4,7,1.34,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,4,-1,4,1,0.82,0.82
405916,166232,0.82,-64.2,-66.1,-1.16,4,7,1.91,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,4,-1,4,1,0.82,0.82
405918,166233,0.83,-63.9,-65.9,-1.10,4,7,2.19,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,4,-1,4,1,0.82,0.82
405920,166234,0.75,-61.5,-63.6,-1.22,4,7,1.77,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,4,-1,4,1,0.82,0.82
405923,166235,0.88,-63.6,-65.6,-1.00,4,7,1.80,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,2,1,0,1,0.83,0.82
405925,166236,0.91,-63.6,-65.8,-1.09,4,7,1.95,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,2,1,0,1,0.83,0.82
405927,166237,0.83,-63.7,-65.5,-1.12,4,7,1.45,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,2,1,0,1,0.83,0.82
405929,166238,0.80,-64.0,-65.8,-1.13,4,7,1.88,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,2,1,0,1,0.83,0.82
405932,166239,0.83,-68.2,-70.3,-1.15,4,7,2.08,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,2,1,0,1,0.83,0.82
405934,166240,0.80,-63.6,-65.3,-1.25,4,7,1.56,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,2,1,0,1,0.83,0.82
405936,166241,0.81,-63.6,-65.5,-1.15,4,7,1.80,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,2,1,0,1,0.81,0.82
405938,166242,0.81,-64.2,-66.2,-1.15,4,7,1.09,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,2,1,0,1,0.81,0.82
405941,166243,0.87,-63.7,-65.5,-1.21,4,7,1.14,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,2,1,0,1,0.81,0.82
405943,166244,0.80,-68.0,-69.8,-1.19,4,7,1.81,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,4,-2,3,1,0.81,0.82
405945,166245,0.85,-63.6,-65.3,-1.34,4,7,2.13,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,4,-2,3,1,0.81,0.82
405947,166246,0.85,-63.6,-65.4,-1.19,4,7,1.34,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,4,-2,3,1,0.85,0.82
405950,166247,0.79,-67.9,-69.7,-1.22,4,7,1.91,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,4,-2,3,1,0.85,0.82
405952,166248,0.84,-63.7,-65.4,-1.27,4,7,2.03,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,4,-2,3,1,0.84,0.82
405954,166249,0.79,-61.5,-63.3,-1.22,4,7,1.58,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,4,-2,3,1,0.84,0.82
405957,166250,0.83,-64.2,-65.8,-1.27,4,7,1.48,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,4,-2,3,1,0.83,0.82
405959,166251,0.83,-64.3,-66.4,-1.10,4,7,2.03,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,4,-2,3,1,0.83,0.82
405961,166252,0.83,-64.0,-65.8,-1.12,4,6,2.39,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,4,-2,3,1,0.83,0.82
405963,166253,0.79,-64.0,-65.7,-1.22,4,7,1.70,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,5,2,4,1,0.83,0.83
405966,166254,0.82,-63.9,-65.8,-1.12,4,7,1.91,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,5,2,4,1,0.83,0.83
405968,166255,0.86,-63.7,-65.9,-1.19,4,7,2.14,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,5,2,4,1,0.83,0.83
405970,166256,0.80,-63.5,-65.3,-1.21,4,7,1.77,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,5,2,4,1,0.82,0.83
405972,166257,0.87,-63.5,-65.5,-1.19,4,7,1.88,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,5,2,4,1,0.82,0.83
405975,166258,0.82,-63.9,-65.8,-1.25,4,7,1.25,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,5,2,4,1,0.82,0.82
405977,166259,0.81,-68.3,-70.2,-1.10,4,7,1.75,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,5,2,4,1,0.82,0.82
405979,166260,0.81,-68.3,-70.6,-1.22,4,7,2.02,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,5,2,4,1,0.81,0.82
405981,166261,0.83,-61.5,-63.4,-1.22,4,7,1.42,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,5,2,4,1,0.82,0.82
405984,166262,0.82,-63.6,-65.5,-1.22,4,7,1.73,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,-1,1,5,1,0.82,0.82
405999,166263,0.86,-63.6,-65.4,-1.22,4,7,1.14,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,-1,1,5,1,0.82,0.82
406001,166264,0.83,-68.3,-70.3,-1.00,4,7,2.23,0,0,0,0,0,-5,-6,1033,1,1,35,35,0,0,0,-1,1,5,1,0.83,0.82
406003,166265,0.82,-64.0,-65.7,-1.10,4,7,1.58,0,0,0,0,0,-7,-5,1033,1,1,35,35,0,0,0,0,-2,3,1,0.83,0.82
406005,166266,0.80,-63.9,-65.8,-1.18,4,7,1.84,0,0,0,0,0,-7,-5,1033,1,1,35,35,0,0,0,0,-2,3,1,0.82,0.82
406008,166267,0.83,-64.3,-66.3,-1.16,4,7,2.03,0,0,0,0,0,-7,-5,1033,1,1,35,35,0,0,0,0,-2,3,1,0.83,0.82
406010,166268,0.80,-64.0,-65.8,-1.22,4,7,1.55,0,0,0,0,0,-7,-5,1033,1,1,35,35,0,0,0,0,-2,3,1,0.82,0.82
406012,166269,0.80,-63.9,-65.8,-1.19,4,7,1.77,0,0,0,0,0,-7,-5,1033,1,1,35,35,0,0,0,0,-2,3,1,0.80,0.82
406015,166270,0.83,-63.7,-65.9,-1.12,4,7,0.94,0,0,0,0,0,-7,-5,1033,1,1,35,35,0,0,0,0,-2,3,1,0.80,0.82
406017,166271,0.80,-63.7,-65.7,-1.19,4,7,1.34,0,0,0,0,0,-7,-5,1033,1,1,35,35,0,0,0,0,-2,3,1,0.80,0.82
406019,166272,0.76,-61.5,-63.6,-1.24,4,7,1.81,0,0,0,0,0,-7,-5,1033,1,1,35,35,0,0,0,0,-2,3,1,0.80,0.82
406021,166273,0.89,-63.5,-65.6,-0.98,4,7,1.89,0,0,0,0,0,-7,-5,1033,1,1,35,35,0,0,0,0,-2,3,1,0.80,0.82
406024,166274,0.84,-63.5,-65.6,-1.13,4,7,1.22,0,0,0,0,0,-6,-4,1034,1,1,35,35,0,0,0,3,2,1,1,0.83,0.82
406026,166275,0.83,-67.9,-69.8,-1.18,4,7,1.55,0,0,0,0,0,-6,-4,1034,1,1,35,35,0,0,0,3,2,1,1,0.83,0.82
406028,166276,0.82,-68.1,-70.0,-1.10,4,7,1.89,0,0,0,0,0,-6,-4,1034,1,1,35,35,0,0,0,3,2,1,1,0.83,0.82
406030,166277,0.83,-63.9,-65.9,-1.10,4,7,2.27,0,0,0,0,0,-6,-4,1034,1,1,35,35,0,0,0,3,2,1,1,0.83,0.82
406033,166278,0.83,-63.9,-65.5,-1.15,4,7,1.50,0,0,0,0,0,-6,-4,1034,1,1,35,35,0,0,0,3,2,1,1,0.83,0.82
406035,166279,0.82,-67.8,-69.8,-1.28,4,7,1.98,0,0,0,0,0,-6,-4,1034,1,1,35,35,0,0,0,3,2,1,1,0.83,0.82
