ms,sample,dist,rx_power,fp_power,clock_ppm,score,nlos,peak_fp,fp_conf,sts,iax,iay,iaz,rax,ray,raz,resp_acq_ms,init_acq_ms,resp_profile_opt,init_profile_opt,igx,igy,igz,rgx,rgy,rgz,valid,dist_filt,dist_smooth
305680,125522,0.90,-65.0,-67.6,-0.95,4,7,1.28,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-2,0,1,0.87,0.86
305682,125523,0.89,-69.9,-72.3,-1.12,4,7,1.66,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-2,0,1,0.89,0.86
305685,125524,0.88,-69.1,-71.7,-1.09,4,7,2.09,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-2,0,1,0.89,0.86
305687,125525,0.82,-63.6,-66.0,-1.09,4,7,1.67,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-2,0,1,0.89,0.86
305689,125526,0.84,-69.2,-71.7,-1.13,4,7,1.75,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-2,0,1,0.88,0.86
305691,125527,0.87,-73.0,-75.8,-1.19,4,7,2.11,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-2,0,1,0.87,0.87
305694,125528,0.86,-65.2,-67.3,-1.16,4,7,1.28,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-2,0,1,0.86,0.87
305696,125529,0.89,-69.1,-71.6,-1.13,4,7,1.67,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-2,0,1,0.86,0.87
305698,125530,0.83,-65.9,-68.7,-1.15,4,7,2.11,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,1,-3,0,1,0.86,0.87
305701,125531,0.85,-69.1,-71.4,-1.06,4,7,1.41,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,1,-3,0,1,0.86,0.86
305703,125532,0.84,-65.6,-68.2,-1.06,4,7,1.88,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,1,-3,0,1,0.85,0.86
305705,125533,0.89,-69.2,-71.8,-1.09,4,7,1.95,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,1,-3,0,1,0.85,0.86
305707,125534,0.87,-69.2,-71.7,-1.18,4,7,1.36,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,1,-3,0,1,0.85,0.86
305710,125535,0.89,-69.7,-71.9,-1.22,4,7,1.45,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,1,-3,0,1,0.87,0.86
305712,125536,0.92,-69.1,-71.8,-1.09,4,7,1.91,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,1,-3,0,1,0.89,0.87
305714,125537,0.82,-65.6,-68.1,-1.12,4,7,1.59,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,1,-3,0,1,0.89,0.87
305716,125538,0.84,-65.2,-67.4,-1.24,4,7,1.80,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,1,-3,0,1,0.87,0.87
305719,125539,0.89,-65.4,-68.1,-1.15,4,7,1.98,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,3,-1,3,1,0.89,0.87
305721,125540,0.92,-69.5,-71.9,-1.07,4,7,1.05,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,3,-1,3,1,0.89,0.87
305723,125541,0.89,-69.0,-71.4,-1.10,4,7,1.69,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,3,-1,3,1,0.89,0.87
305726,125542,0.87,-65.4,-68.0,-1.21,4,7,1.88,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,3,-1,3,1,0.89,0.87
305728,125543,0.88,-69.2,-71.6,-1.09,4,7,1.22,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,3,-1,3,1,0.89,0.87
305730,125544,0.88,-65.6,-68.0,-1.15,4,7,1.78,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,3,-1,3,1,0.88,0.87
305732,125545,0.91,-65.4,-67.9,-1.07,4,7,1.88,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,3,-1,3,1,0.88,0.87
305735,125546,0.84,-65.0,-67.6,-1.27,4,7,1.28,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,3,-1,3,1,0.88,0.87
305737,125547,0.88,-69.2,-71.7,-1.10,4,7,1.70,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,5,1,0.88,0.87
305739,125548,0.86,-73.3,-76.1,-1.15,4,7,2.03,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,5,1,0.88,0.87
305741,125549,0.84,-69.2,-71.6,-1.16,4,7,1.31,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,5,1,0.86,0.87
305744,125550,0.86,-69.1,-71.5,-1.16,4,7,1.67,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,5,1,0.86,0.87
305746,125551,0.90,-65.2,-67.7,-1.07,4,7,1.94,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,5,1,0.86,0.87
305748,125552,0.85,-69.3,-71.6,-1.10,4,7,1.44,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,5,1,0.86,0.87
305750,125553,0.84,-69.1,-71.6,-1.16,4,7,1.83,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,5,1,0.85,0.87
305753,125554,0.87,-65.2,-67.5,-1.16,4,7,1.11,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,5,1,0.86,0.87
305755,125555,0.85,-69.9,-72.3,-1.10,4,7,1.48,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,5,1,0.85,0.87
305757,125556,0.89,-65.2,-67.7,-1.15,4,7,1.94,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,-1,0,1,1,0.85,0.87
305759,125557,0.85,-69.2,-71.6,-1.15,4,7,1.22,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,-1,0,1,1,0.85,0.87
305762,125558,0.83,-65.4,-67.8,-1.15,4,7,1.67,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,-1,0,1,1,0.85,0.87
305777,125559,0.84,-69.2,-71.5,-1.13,4,7,1.33,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,-1,0,1,1,0.85,0.87
305779,125560,0.85,-73.4,-76.0,-1.21,4,7,1.19,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,6,-1,-1,1,0.85,0.87
305781,125561,0.81,-69.6,-72.2,-1.13,4,7,1.64,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,6,-1,-1,1,0.84,0.87
305783,125562,0.89,-69.5,-71.8,-1.12,4,7,1.67,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,6,-1,-1,1,0.84,0.86
305786,125563,0.90,-69.3,-72.0,-1.10,4,7,1.98,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,6,-1,-1,1,0.85,0.86
305788,125564,0.85,-65.2,-67.6,-1.13,4,7,1.27,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,6,-1,-1,1,0.85,0.86
305790,125565,0.88,-65.2,-67.6,-1.04,4,7,1.84,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,6,-1,-1,1,0.88,0.86
305793,125566,0.85,-65.4,-68.1,-1.15,4,7,1.00,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,6,-1,-1,1,0.88,0.86
305795,125567,0.87,-65.4,-68.0,-1.18,4,7,1.09,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,6,-1,-1,1,0.87,0.87
305797,125568,0.85,-65.2,-67.3,-1.18,4,7,1.58,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,3,1,1,1,0.85,0.86
305800,125569,0.83,-69.2,-71.7,-1.28,4,7,1.94,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,3,1,1,1,0.85,0.86
305802,125570,0.87,-69.2,-71.5,-1.21,4,7,1.13,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,3,1,1,1,0.85,0.86
305804,125571,0.83,-66.1,-68.2,-1.16,4,7,1.59,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,3,1,1,1,0.85,0.86
305806,125572,0.84,-69.6,-72.4,-1.16,4,7,1.97,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,3,1,1,1,0.84,0.86
305809,125573,0.87,-65.2,-67.6,-1.18,4,7,1.33,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,3,1,1,1,0.84,0.86
305811,125574,0.83,-69.1,-71.4,-1.21,4,7,1.77,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,3,1,1,1,0.84,0.86
305813,125575,0.87,-69.3,-71.9,-1.15,4,7,1.91,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,3,1,1,1,0.84,0.86
305815,125576,0.86,-69.3,-71.8,-1.22,4,7,1.14,0,0,0,0,0,-5,-5,1033,1,1,35,35,0,0,0,3,1,1,1,0.86,0.86
305818,125577,0.91,-65.6,-68.3,-1.06,4,7,1.92,0,0,0,0,0,-5,-4,1033,1,1,35,35,0,0,0,4,3,1,1,0.87,0.86
305820,125578,0.89,-69.1,-71.9,-1.22,4,7,1.98,0,0,0,0,0,-5,-4,1033,1,1,35,35,0,0,0,4,3,1,1,0.87,0.86
305822,125579,0.84,-69.1,-71.4,-1.22,4,7,1.39,0,0,0,0,0,-5,-4,1033,1,1,35,35,0,0,0,4,3,1,1,0.87,0.86
305824,125580,0.88,-69.5,-71.7,-1.07,4,7,1.70,0,0,0,0,0,-5,-4,1033,1,1,35,35,0,0,0,4,3,1,1,0.88,0.86
305827,125581,0.86,-69.9,-72.5,-1.09,4,7,2.17,0,0,0,0,0,-5,-4,1033,1,1,35,35,0,0,0,4,3,1,1,0.88,0.86
305829,125582,0.87,-69.2,-71.6,-1.06,4,7,1.56,0,0,0,0,0,-5,-4,1033,1,1,35,35,0,0,0,4,3,1,1,0.87,0.86
305831,125583,0.89,-69.0,-71.5,-1.22,4,7,1.80,0,0,0,0,0,-5,-4,1033,1,1,35,35,0,0,0,4,3,1,1,0.87,0.86
305833,125584,0.85,-65.2,-67.6,-1.19,4,7,1.30,0,0,0,0,0,-5,-4,1033,1,1,35,35,0,0,0,4,3,1,1,0.87,0.86
305836,125585,0.88,-69.3,-71.6,-1.16,4,7,1.38,0,0,0,0,0,-5,-4,1033,1,1,35,35,0,0,0,4,3,1,1,0.87,0.87
305838,125586,0.85,-65.4,-68.2,-1.01,4,7,2.02,0,0,0,0,0,-5,-4,1034,1,1,35,35,0,0,0,2,0,1,1,0.87,0.87
305840,125587,0.87,-69.1,-71.4,-1.21,4,7,1.19,0,0,0,0,0,-5,-4,1034,1,1,35,35,0,0,0,2,0,1,1,0.87,0.87
305842,125588,0.84,-65.4,-67.9,-1.09,4,7,1.77,0,0,0,0,0,-5,-4,1034,1,1,35,35,0,0,0,2,0,1,1,0.85,0.87
305845,125589,0.89,-65.4,-67.8,-1.12,4,7,1.91,0,0,0,0,0,-5,-4,1034,1,1,35,35,0,0,0,2,0,1,1,0.87,0.87
305847,125590,0.83,-73.3,-76.1,-1.04,4,7,1.47,0,0,0,0,0,-5,-4,1034,1,1,35,35,0,0,0,2,0,1,1,0.85,0.87
305849,125591,0.92,-69.1,-71.5,-1.12,4,7,1.67,0,0,0,0,0,-5,-4,1034,1,1,35,35,0,0,0,2,0,1,1,0.87,0.87
305851,125592,0.86,-69.2,-71.7,-1.16,4,7,2.11,0,0,0,0,0,-5,-4,1034,1,1,35,35,0,0,0,2,0,1,1,0.86,0.87
305854,125593,0.83,-65.6,-67.8,-1.24,4,7,1.39,0,0,0,0,0,-5,-4,1034,1,1,35,35,0,0,0,2,0,1,1,0.86,0.87
305856,125594,0.86,-69.7,-72.3,-1.21,4,7,1.66,0,0,0,0,0,-5,-4,1034,1,1,35,35,0,0,0,2,2,2,1,0.86,0.87
305858,125595,0.89,-69.3,-71.8,-1.19,4,7,1.06,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,2,2,1,0.86,0.86
305860,125596,0.89,-69.0,-71.4,-1.15,4,7,1.31,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,2,2,1,0.86,0.86
305863,125597,0.85,-69.2,-71.4,-1.16,4,7,1.83,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,2,2,1,0.86,0.86
305865,125598,0.89,-69.3,-72.0,-1.19,4,7,0.97,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,2,2,1,0.89,0.87
305867,125599,0.80,-64.2,-66.3,-1.15,4,7,1.75,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,2,2,1,0.89,0.87
305869,125600,0.90,-65.6,-68.0,-1.25,4,7,1.91,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,2,2,1,0.89,0.87
305872,125601,0.88,-69.2,-71.7,-0.98,4,7,1.23,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,2,2,1,0.88,0.87
305874,125602,0.83,-69.3,-71.4,-1.28,4,7,1.58,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,2,2,1,0.88,0.87
305876,125603,0.92,-69.5,-72.3,-1.09,4,7,1.98,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,3,-1,4,1,0.88,0.87
305878,125604,0.91,-65.2,-67.6,-1.12,4,7,1.25,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,3,-1,4,1,0.90,0.87
305881,125605,0.87,-65.6,-67.8,-1.10,4,7,1.52,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,3,-1,4,1,0.88,0.87
305883,125606,0.88,-69.1,-71.5,-1.10,4,7,1.89,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,3,-1,4,1,0.88,0.87
305885,125607,0.83,-65.6,-67.8,-1.16,4,7,1.25,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,3,-1,4,1,0.88,0.87
305887,125608,0.84,-65.2,-67.6,-1.12,4,7,1.70,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,3,-1,4,1,0.87,0.87
305890,125609,0.88,-65.6,-68.4,-1.01,4,7,1.98,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,3,-1,4,1,0.87,0.87
305892,125610,0.85,-65.2,-67.4,-1.21,4,7,1.30,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,3,-1,4,1,0.85,0.87
305894,125611,0.85,-65.4,-67.8,-1.15,4,7,1.52,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,3,-1,4,1,0.85,0.87
305897,125612,0.87,-69.2,-71.8,-1.10,4,7,1.94,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,2,1,0.85,0.87
305899,125613,0.82,-65.9,-68.3,-1.18,4,7,1.45,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,2,1,0.85,0.87
305901,125614,0.88,-65.2,-67.6,-1.07,4,7,1.69,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,2,1,0.85,0.87
305903,125615,0.86,-73.1,-76.0,-1.24,4,7,2.06,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,2,1,0.86,0.87
305906,125616,0.87,-69.5,-71.7,-1.03,4,7,1.19,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,2,1,0.87,0.87
305908,125617,0.81,-69.9,-72.4,-1.18,4,7,1.77,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,2,1,0.86,0.87
305910,125618,0.89,-65.2,-67.6,-1.13,4,7,1.98,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,2,1,0.87,0.87
305912,125619,0.84,-69.3,-71.7,-1.15,4,7,1.34,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,2,1,0.86,0.87
305915,125620,0.83,-69.9,-72.3,-1.22,4,7,1.81,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,1,0,2,1,0.84,0.87
305917,125621,0.85,-69.3,-71.8,-1.22,4,7,1.09,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,4,-1,2,1,0.84,0.87
305919,125622,0.85,-65.2,-67.6,-1.07,4,7,1.44,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,4,-1,2,1,0.85,0.87
305935,125623,0.84,-78.8,-81.3,-1.15,4,7,1.27,0,0,0,0,0,-5,-6,1034,1,1,35,35,0,0,0,4,-1,2,1,0.84,0.86
305936,125624,0.89,-65.9,-68.4,-1.06,4,7,2.14,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,-1,1,0.85,0.86
305939,125625,0.86,-69.2,-71.4,-1.15,4,7,1.36,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,-1,1,0.85,0.86
305941,125626,0.90,-69.6,-71.7,-1.13,4,7,1.53,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,-1,1,0.86,0.86
305943,125627,0.86,-69.2,-71.7,-1.13,4,7,1.02,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,-1,1,0.86,0.86
305945,125628,0.88,-69.5,-71.7,-1.16,4,7,1.20,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,-1,1,0.88,0.86
305948,125629,0.89,-69.2,-71.5,-1.13,4,7,1.75,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,-1,1,0.88,0.87
305950,125630,0.88,-65.2,-67.7,-1.21,4,7,1.94,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,-1,1,0.88,0.87
305952,125631,0.88,-65.4,-67.6,-1.07,4,7,1.39,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,-1,1,0.88,0.87
305954,125632,0.88,-69.3,-71.6,-1.03,4,7,1.64,0,0,0,0,0,-5,-5,1034,1,1,35,35,0,0,0,2,0,-1,1,0.88,0.87
305957,125633,0.90,-69.1,-71.7,-1.16,4,7,1.95,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,2,1,3,1,0.88,0.87
305959,125634,0.91,-65.4,-67.7,-1.07,4,7,1.06,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,2,1,3,1,0.88,0.87
305961,125635,0.83,-65.6,-68.2,-1.24,4,7,1.83,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,2,1,3,1,0.88,0.87
305964,125636,0.89,-69.1,-71.8,-1.16,4,7,1.97,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,2,1,3,1,0.89,0.87
305966,125637,0.84,-69.1,-71.3,-1.16,4,7,1.42,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,2,1,3,1,0.89,0.87
305968,125638,0.85,-69.2,-71.7,-1.16,4,7,1.81,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,2,1,3,1,0.85,0.87
305970,125639,0.87,-65.4,-67.5,-1.16,4,7,1.13,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,2,1,3,1,0.85,0.87
305973,125640,0.90,-69.6,-72.0,-0.98,4,7,1.19,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,2,1,3,1,0.87,0.87
305975,125641,0.90,-63.6,-66.1,-1.12,4,7,1.98,0,0,0,0,0,-6,-5,1035,1,1,35,35,0,0,0,2,1,3,1,0.87,0.87
305977,125642,0.87,-73.2,-75.8,-1.18,4,7,1.28,0,0,0,0,0,-4,-5,1034,1,1,35,35,0,0,0,5,-1,0,1,0.87,0.87
305979,125643,0.87,-69.0,-71.5,-1.09,4,7,1.47,0,0,0,0,0,-4,-5,1034,1,1,35,35,0,0,0,5,-1,0,1,0.87,0.87
305982,125644,0.83,-65.9,-68.5,-1.19,4,7,1.97,0,0,0,0,0,-4,-5,1034,1,1,35,35,0,0,0,5,-1,0,1,0.87,0.87
305984,125645,0.84,-65.4,-67.6,-1.19,4,7,1.27,0,0,0,0,0,-4,-5,1034,1,1,35,35,0,0,0,5,-1,0,1,0.87,0.87
305986,125646,0.84,-64.2,-65.9,-1.12,4,7,1.66,0,0,0,0,0,-4,-5,1034,1,1,35,35,0,0,0,5,-1,0,1,0.84,0.87
305988,125647,0.85,-73.3,-75.7,-1.15,4,7,1.88,0,0,0,0,0,-4,-5,1034,1,1,35,35,0,0,0,5,-1,0,1,0.84,0.87
305991,125648,0.81,-65.9,-68.4,-1.18,4,7,1.39,0,0,0,0,0,-4,-5,1034,1,1,35,35,0,0,0,5,-1,0,1,0.84,0.87
305993,125649,0.85,-69.2,-71.3,-1.07,4,7,1.58,0,0,0,0,0,-4,-5,1034,1,1,35,35,0,0,0,5,-1,0,1,0.84,0.87
305995,125650,0.91,-69.3,-71.8,-1.10,4,7,1.88,0,0,0,0,0,-6,-4,1034,1,1,35,35,0,0,0,2,-4,-1,1,0.85,0.87
305997,125651,0.90,-69.3,-72.1,-1.16,4,7,0.98,0,0,0,0,0,-6,-4,1034,1,1,35,35,0,0,0,2,-4,-1,1,0.85,0.86
306000,125652,0.87,-69.3,-71.6,-1.12,4,7,1.38,0,0,0,0,0,-6,-4,1034,1,1,35,35,0,0,0,2,-4,-1,1,0.87,0.86
306002,125653,0.87,-65.4,-68.0,-1.06,4,7,1.88,0,0,0,0,0,-6,-4,1034,1,1,35,35,0,0,0,2,-4,-1,1,0.87,0.87
306004,125654,0.86,-69.1,-71.8,-1.15,4,7,2.03,0,0,0,0,0,-6,-4,1034,1,1,35,35,0,0,0,2,-4,-1,1,0.87,0.87
306007,125655,0.85,-65.4,-67.7,-1.19,4,7,1.45,0,0,0,0,0,-6,-4,1034,1,1,35,35,0,0,0,2,-4,-1,1,0.87,0.87
306009,125656,0.82,-65.6,-68.1,-1.03,4,7,1.84,0,0,0,0,0,-6,-4,1034,1,1,35,35,0,0,0,2,-4,-1,1,0.86,0.87
306011,125657,0.86,-65.4,-68.0,-1.04,4,7,1.05,0,0,0,0,0,-6,-4,1034,1,1,35,35,0,0,0,2,-4,-1,1,0.86,0.87
306014,125658,0.83,-63.6,-66.1,-1.06,4,7,1.59,0,0,0,0,0,-6,-4,1034,1,1,35,35,0,0,0,2,-4,-1,1,0.85,0.87
306016,125659,0.88,-69.9,-72.2,-1.16,4,7,1.27,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-1,1,1,0.85,0.86
306018,125660,0.87,-73.3,-75.7,-1.19,4,7,1.83,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-1,1,1,0.86,0.86
306020,125661,0.88,-65.0,-67.7,-1.04,4,7,1.20,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-1,1,1,0.87,0.86
306023,125662,0.85,-69.5,-72.0,-1.25,4,7,1.39,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-1,1,1,0.87,0.87
306025,125663,0.86,-69.1,-71.6,-1.16,4,7,1.97,0,0,0,0,0,-6,-6,1034,1,1,35,35,0,0,0,1,-1,1,1,0.87,0.87
